Title,Date,Link,Authors,Affiliations
Diagnosis-Steganography-Transmission: An Innovative Integrated Paradigm for ECG Healthcare,"10 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00721-6,"Neerja Sahu, Dongming Peng, Hamid Sharif","Department of Electrical and Computer Engineering, University of Nebraska, Lincoln, NE, USA"
Cloud Computing Security Challenges and Related Defensive Measures: A Survey and Taxonomy,"10 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00732-3,"Nnamdi Chuka-Maduji, Vaibhav Anu","Department of Computer Science, Montclair State University, Montclair, USA"
A Survey of Orthographic Information in Machine Translation,"07 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00723-4,"Bharathi Raja Chakravarthi, Priya Rani, Mihael Arcan, John P. McCrae","Unit for Linguistic Data, Insight SFI Research Centre for Data Analytics, Data Science Institute, National University of Ireland Galway, Galway, Ireland, Unit for Natural Language Processing, Insight SFI Research Centre for Data Analytics, Data Science Institute, National University of Ireland Galway, Galway, Ireland"
A Robust Watermarking Technique for High-Efficiency Video Coding (HEVC) Based on Blind Extraction Scheme,"07 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00729-y,Asem Khmag,"Computer System Engineering, Faculty of Engineering, University of Zawia, Az-Zāwiyah, Libya"
"Sea State Estimation from Uncalibrated, Monoscopic Video","07 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00727-0,"Antonis Loizou, Jacqueline Christmas","Department of Computer Science, College of Engineering, Mathematics and Physical Sciences, University of Exeter, Streatham campus, Rennes Drive, Exeter, EX4 4RN, UK"
A Modified Intuitionistic Fuzzy Clustering Approach for Sclera Segmentation,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00722-5,"M. S. Maheshan, B. S. Harish","Department of Information Science and Engineering, JSS Science and Technology University, Mysuru, Karnataka State, India"
Data-Driven Forecasting of Agitation for Persons with Dementia: A Deep Learning-Based Approach,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00708-3,"SeyyedPooya HekmatiAthar, Hilda Goins, Raymond Samuel, Grace Byfield, Mohd Anwar","Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA, Department of Biology, North Carolina A&T State University, Greensboro, NC, USA, Department of Genetics, University of North Carolina, Chapel Hill, NC, USA"
An Elastic Data Conversion Framework: A Case Study for MySQL and MongoDB,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00716-3,"Tran Khanh Dang, Ta Manh Huy, Ly Hoang Dang, Nguyen Le Hoang","Ho Chi Minh City University of Technology, Vietnam National University Ho Chi Minh City, 268 Ly Thuong Kiet, District 10, Ho Chi Minh City, Vietnam"
Font Generation and Keypoint Ranking for Stroke Order of Chinese Characters by Deep Neural Networks,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00717-2,"Hao-Ting Li, Ming-Xiu Jiang, Tzu-Ting Huang, Chen-Kuo Chiang","Department of Computer Science and Information Engineering, Advanced Institute of Manufacturing with High-Tech Innovations and Center for Innovative Research on Aging Society (CIRAS), National Chung Cheng University, No.168, Sec. 1, University Rd., Minhsiung, Chiayi, 621301, Taiwan (R.O.C.)"
Sentential Semantic Dependency Parsing for Vietnamese,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00715-4,"Tuyen Thi-Thanh Do, Dang Tuan Nguyen","University of Information Technology, VNU-HCM, Ho Chi Minh City, Vietnam, Saigon University, Ho Chi Minh City, Vietnam"
A Statistical Test for Detecting Dependency Breakdown in Financial Markets,"05 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00671-z,"Siva Rajesh Kasa, Malay Bhattacharyya","School of Computing, National University of Singapore, Singapore, Singapore, Indian Institute of Management Kashipur, Kashipur, India"
Evaluating the Clinical Realism of Synthetic Chest X-Rays Generated Using Progressively Growing GANs,"04 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00720-7,"Bradley Segal, David M. Rubin, Grace Rubin, Adam Pantanowitz","School of Electrical and Information Engineering, University of the Witwatersrand, Johannesburg, 1 Jan Smuts Avenue, Braamfontein, South Africa, Department of Radiation Sciences, Division of Radiology, University of the Witwatersrand, Johannesburg, South Africa"
Constant-Time Reachability in DAGs Using Multidimensional Dominance Drawings,"04 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00713-6,"Panagiotis Lionakis, Giacomo Ortali, Ioannis G. Tollis","Computer Science Department, University of Crete, Voutes Campus, 700 13, Heraklion Crete, Greece, University of Perugia, Perugia, Italy"
A One-Step Approach to Covariate Shift Adaptation,"03 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00678-6,"Tianyi Zhang, Ikko Yamane, Nan Lu, Masashi Sugiyama","The University of Tokyo/RIKEN, Kashiwa, Japan, Université Paris Dauphine-PSL/RIKEN, Paris, France, RIKEN/ The University of Tokyo, Tokyo, Japan"
Capturing the Development of Internal Representations in a High-Performing Deep Network for Sleep Stage Classification ,"03 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00697-3,"Sarun Paisarnsrisomsuk, Carolina Ruiz, Sergio A. Alvarez","Department of Computer Science, Worcester Polytechnic Institute, Worcester, MA, 01609, USA, Department of Computer Science, Boston College, Chestnut Hill, MA, 02467, USA"
Engineering Multi-agent Systems with Statecharts,"03 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00706-5,Nikolaos I. Spanoudakis,"Applied Mathematics and Computers Laboratory, School of Production Engineering and Management, Technical University of Crete, Chania, Greece"
Implications on Feature Detection When Using the Benefit–Cost Ratio,"03 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00705-6,"Rudolf Jagdhuber, Jörg Rahnenführer","Department of Statistics, TU Dortmund, Vogelpothsweg 87, 44227, Dortmund, Germany"
Energy Consumption and Price Forecasting Through Data-Driven Analysis Methods: A Review,"02 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00698-2,"Harsh Patel, Manan Shah","School of Petroleum Technology, 
   Pandit Deendayal Energy University
, Gandhinagar, 
     382426
, Gujarat, India, Department of Chemical Engineering School of Technology, 
   Pandit Deendayal Energy University
, Gandhinagar, 
     382426
, Gujarat, India"
Binary de Bruijn Sequences via Zech’s Logarithms,"02 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00683-9,"Zuling Chang, Martianus Frederic Ezerman, Adamas Aqsa Fahreza, San Ling, Janusz Szmidt, Huaxiong Wang","School of Mathematics and Statistics, Zhengzhou University, Zhengzhou, 450001, China, Division of Mathematical Sciences, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore, 637371, Singapore, Military Communication Institute, ul. Warszawska 22 A, 05-130, Zegrze, Poland"
Class Representative Learning for Zero-shot Learning Using Purely Visual Data,"01 June 2021
",https://link.springer.com/article/10.1007/s42979-021-00648-y,"Mayanka Chandrashekar, Yugyung Lee","University of Missouri-Kansas City, Kansas City, MO, USA"
A Smart Glove for Visually Impaired People Who Attend to the Elections,"31 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00709-2,"Pinar Oguz Ekim, Ecem Ture, Seray Karahan, Fulya Yenilmez","Electrical and Electronics Engineering Department, Izmir University of Economics, Izmir, Turkey, Izmir, Turkey"
Data Points Clustering via Gumbel Softmax,"31 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00707-4,"Deepak Bhaskar Acharya, Huaming Zhang","Computer Science Department, The University of Alabama in Huntsville, Huntsville, AL, 35806, USA"
Biomedical Image Segmentation: A Survey,"30 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00704-7,"Yahya Alzahrani, Boubakeur Boufama","School of Computer Science, University of Windsor, Ontario, Canada, 401 Sunset Ave, Windsor, ON, N9B 3P4, Canada"
Development of Natural Language Processing Algorithm for Dental Charting,"29 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00673-x,"Yifan Zhang, Brandon Bogard, Chengcui Zhang","Department of Computer Science, University of Alabama at Birmingham, Birmingham, AL, USA, School of Dental Medicine, Southern Illinois University, Alton, IL, USA"
Energy Efficiency in Software Defined Networking: A Survey,"29 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00659-9,"Suchismita Rout, Kshira Sagar Sahoo, Sudhansu Sekhar Patra, Bibhudatta Sahoo, Deepak Puthal","Department of CSE, Silicon Institute of Technology, Bhubaneswar, Odisha, India,  Department of Computer Science and Engineering, SRM University, Amaravati, AP, India, School of Computer Applications, KIIT University, Bhubaneswar, Odisha, India, Department of CSE, NIT Rourkela, Rourkela, Odisha, India, School of Computing, Newcastle University, Newcastle upon Tyne, UK"
Neuro-fuzzy Approach for Prediction of Neurological Disorders: A Systematic Review,"29 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00710-9,"Bulus Bali, Etemi Joshua Garba","Department of Computer,, Adamawa State University, Mubi, Adamawa State, Nigeria, Department of Computer School of Physical Sciences (SPS),, Modibbo Adama University Technology (MAUTECH), Yola, Adamawa State, Nigeria"
Research on a Communication Platform Coordinating Web Services and Smart Speakers on the Application Layer,"28 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00696-4,"Takeshi Tsuchiya, Ryuichi Mochizuki, Hiroo Hirose, Tetsuyasu Yamada, Norinobu Imamura, Naoki Yokouchi, Quang Tran Minh","Suwa University of Science, Chino, Japan, Bip Systems Inc., Tokyo, Japan, Ho Chi Minh City University of Technology, VNU-HCM, Ho Chi Minh City, Vietnam"
"The Role of Object Detection, Tracking and Augmentation in Guiding the Remote Assistance Systems","28 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00679-5,"Vivek Kumar Varma Nadimpalli, Gopichand Agnihotram, Pandurang Naik","Wipro Technology Limited, Wipro CTO Office, Wipro, Bangalore, 560100, India"
A Bi-fold Approach to Detect and Classify COVID-19 X-Ray Images and Symptom Auditor,"28 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00701-w,"Ahan Chatterjee, Swagatam Roy, Sunanda Das","Department of Computer Science and Engineering, The Neotia University, Sarisha, West Bengal, India, Department of Computer Science and Engineering, SVCET, Chittoor, Andhra Pradesh, India"
Characterizing WDT Subsystem of a Wi-Fi Controller in an Automobile Based on MIPS32 CPU Platform Across PVT,"27 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00590-z,"Sukrutha A. Jain, Avinash Bharadwaj, Chandrashekar Murthy Bisalavadi Nanjappa","Department of Electronics and Communication Engineering, SJCE, JSS Science and Technology, Mysore, India, Staff Engineer, WSG Validation Team Microchip Technology, Bangalore. Inc, Bangalore, India, Department of Electronics and Communication Engineering, SJCE, JSS Science and Technology, Mysore, India"
Analysis of Deep Learning Techniques for Tuberculosis Disease,"27 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00680-y,"J. Senthil Kumar, S. Appavu alias Balamurugan, S. Sasikala","Department of Computer Science and Engineering, Kalaginar Karunanidhi Institute of Technology, Coimbatore, Tamil Nadu, India, Department of Computer Science, Central University of Tamil Nadu, Thiruvarur, Tamil Nadu, India, Department of Computer Science and Engineering, Velammal College of Engineering and Technology, Madurai, Tamil Nadu, India"
A Survey on Variational Autoencoders from a Green AI Perspective,"27 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00702-9,"Andrea Asperti, Davide Evangelista, Elena Loli Piccolomini","Department of Informatics: Science and Engineering (DISI), University of Bologna, Bologna, Italy, Department of Mathematics, University of Bologna, Bologna, Italy"
Chest X-ray Classification Using Deep Learning for Automated COVID-19 Screening,"26 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00695-5,"Ankita Shelke, Madhura Inamdar, Vruddhi Shah, Amanshu Tiwari, Aafiya Hussain, Talha Chafekar, Ninad Mehendale","K. J. Somaiya College of Engineering, Vidyavihar, Mumbai, India, Maharshtra, 400077"
Detection of Drug–Drug and Drug–Disease Interactions Inducing Acute Kidney Injury Using Deep Rule Forests,"26 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00670-0,"Yihuang Kang, Sheng-Tai Huang, Ping-Hsung Wu","Department of Information Management, National Sun Yat-Sen University, Kaohsiung, Taiwan, Division of Nephrology, Department of Internal Medicine, Kaohsiung Medical University Hospital, Kaohsiung, Taiwan, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan"
Execution of Structured and Unstructured Mining in Automotive Industry Using Hortonworks Sandbox,"26 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00692-8,"Sukhpreet Singh, Gagandeep Jagdev","UCCA, Guru Kashi University, Talwandi Sabo, Punjab, India, Department of Computer Science, Punjabi University Guru Kashi College, Damdama Sahib, Punjab, India"
High Efficiency Disease Detection for Potato Leaf with Convolutional Neural Network,"26 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00691-9,"Trong-Yen Lee,  I-An  Lin, Jui-Yuan Yu,  Jing-min  Yang, Yu-Chun Chang","Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan"
Cross-Validation Comparison of COVID-19 Forecast Models,"26 May 2021
",https://link.springer.com/article/10.1007/s42979-021-00699-1,"Mintodê Nicodème Atchadé, Yves Morel Sokadjo, Aliou Djibril Moussa, Svetlana Vladimirovna Kurisheva, Marina Vladimirovna Bochenina","National Higher School of Mathematics Genius and Modelization, National University of Sciences, Technologies, Engineering and Mathematics, Abomey, Republic of Benin, University of Abomey-Calavi/International Chair in Mathematical Physics and Applications (ICMPA: UNESCO-Chair),  Abomey-Calavi , Republic of Benin, Department of Statistics and Econometrics, Saint-Petersburg State University of Economics,  Saint-Petersburg , Russia"
